Area,Room,Parking,Warehouse,Elevator,Address,Price
160,3,TRUE,TRUE,TRUE,Velenjak,9600000000
78,2,FALSE,TRUE,TRUE,Parand,425000000
120,3,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,590000000
158,3,TRUE,TRUE,TRUE,Pasdaran,11060000000
56,1,TRUE,TRUE,TRUE,West Ferdows Boulevard,2250000000
155,3,TRUE,TRUE,TRUE,Pasdaran,13175000000
100,2,TRUE,TRUE,TRUE,Southern Janatabad,5700000000
182,3,TRUE,TRUE,TRUE,Saadat Abad,11500000000
63,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,2250000000
60,1,TRUE,TRUE,TRUE,Northern Chitgar,875000000
125,2,TRUE,TRUE,TRUE,Shahrake Qods,1030000000
53,1,FALSE,FALSE,FALSE,Shahrake Qods,395000000
150,3,TRUE,TRUE,TRUE,Ekhtiarieh,9500000000
62,2,TRUE,TRUE,FALSE,Punak,2200000000
113,2,TRUE,TRUE,TRUE,Ekhtiarieh,6000000000
93,2,TRUE,TRUE,FALSE,Parand,650000000
84,2,TRUE,TRUE,TRUE,Damavand,2150000000
83,2,TRUE,TRUE,TRUE,Jeyhoon,2200000000
150,3,TRUE,TRUE,TRUE,Gheitarieh,13000000000
147,3,TRUE,TRUE,TRUE,Ekhtiarieh,9600000000
75,2,TRUE,TRUE,TRUE,Saadat Abad,5500000000
119,2,TRUE,TRUE,TRUE,Shahran,4700000000
105,2,TRUE,TRUE,TRUE,Saadat Abad,4800000000
70,2,TRUE,TRUE,TRUE,,4830000000
115,2,TRUE,TRUE,TRUE,Ekhtiarieh,6300000000
179,3,TRUE,TRUE,TRUE,Velenjak,8055000000
86,2,TRUE,TRUE,TRUE,Central Janatabad,3600000000
70,1,TRUE,TRUE,TRUE,West Ferdows Boulevard,3650000000
48,1,TRUE,TRUE,TRUE,Shahr-e-Ziba,1750000000
70,2,FALSE,TRUE,TRUE,Komeil,1250000000
102,2,TRUE,TRUE,TRUE,Saadat Abad,6120000000
85,2,TRUE,FALSE,TRUE,Pardis,470000000
72,2,TRUE,TRUE,FALSE,West Ferdows Boulevard,2400000000
120,2,TRUE,TRUE,TRUE,Shahrake Qods,1050000000
180,3,TRUE,TRUE,TRUE,Saadat Abad,14500000000
138,3,TRUE,TRUE,TRUE,Saadat Abad,9300000000
87,2,TRUE,TRUE,TRUE,Shahrake Qods,960000000
705,5,TRUE,TRUE,FALSE,Abazar,91000000000
200,3,TRUE,TRUE,TRUE,Saadat Abad,16000000000
87,2,TRUE,TRUE,TRUE,Pardis,570000000
75,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,3350000000
66,2,TRUE,TRUE,TRUE,Ostad Moein,1580000000
57,1,TRUE,TRUE,TRUE,West Ferdows Boulevard,2900000000
62,1,TRUE,TRUE,TRUE,West Ferdows Boulevard,2650000000
65,2,TRUE,TRUE,TRUE,West Ferdows Boulevard,3100000000
70,1,FALSE,TRUE,FALSE,Saadat Abad,3300000000
65,1,TRUE,TRUE,TRUE,West Ferdows Boulevard,2800000000
100,2,TRUE,TRUE,TRUE,Ostad Moein,2800000000
210,3,TRUE,TRUE,TRUE,Saadat Abad,16400000000
110,2,TRUE,TRUE,TRUE,Saadat Abad,8900000000
68,2,TRUE,TRUE,TRUE,West Ferdows Boulevard,2900000000
101,2,TRUE,TRUE,TRUE,Saadat Abad,5555000000
85,2,TRUE,TRUE,TRUE,Ekhtiarieh,5000000000
165,3,TRUE,TRUE,TRUE,Saadat Abad,10500000000
300,4,TRUE,TRUE,TRUE,Saadat Abad,30000000000
245,3,TRUE,TRUE,TRUE,Shahrake Gharb,19000000000
105,2,TRUE,TRUE,FALSE,Andisheh,1000000000
135,2,TRUE,TRUE,TRUE,Saadat Abad,8800000000
130,3,TRUE,TRUE,TRUE,Saadat Abad,9300000000
83,2,TRUE,FALSE,TRUE,Saadat Abad,4600000000
60,1,TRUE,TRUE,TRUE,Saadat Abad,4650000000
52,1,TRUE,TRUE,TRUE,Southern Program Organization,2750000000
60,2,TRUE,TRUE,TRUE,West Ferdows Boulevard,2850000000
60,2,TRUE,TRUE,TRUE,West Ferdows Boulevard,2850000000
70,2,TRUE,TRUE,TRUE,East Ferdows Boulevard,3000000000
140,3,TRUE,TRUE,TRUE,Shahrake Gharb,11200000000
120,2,TRUE,TRUE,TRUE,Saadat Abad,6800000000
62,1,TRUE,TRUE,TRUE,Shahrake Qods,510000000
70,2,TRUE,TRUE,TRUE,West Ferdows Boulevard,2600000000
150,3,TRUE,TRUE,TRUE,Saadat Abad,9500000000
69,2,TRUE,TRUE,FALSE,Shahran,1850000000
97,2,TRUE,TRUE,TRUE,Pardis,770000000
70,1,TRUE,TRUE,TRUE,East Ferdows Boulevard,2600000000
100,2,TRUE,TRUE,TRUE,Jeyhoon,2300000000
75,2,TRUE,TRUE,FALSE,West Ferdows Boulevard,2500000000
103,2,TRUE,TRUE,TRUE,Azarbaijan,3150000000
85,2,TRUE,TRUE,TRUE,Shahran,2650000000
150,3,TRUE,TRUE,TRUE,Punak,10500000000
66,2,TRUE,TRUE,TRUE,Qalandari,4250000000
106,2,TRUE,TRUE,TRUE,Pardis,800000000
101,2,TRUE,FALSE,TRUE,Pirouzi,3300000000
290,4,TRUE,TRUE,TRUE,Aqdasieh,27000000000
106,2,TRUE,TRUE,TRUE,Saadat Abad,6000000000
107,3,TRUE,TRUE,FALSE,Eram,2970000000
122,2,TRUE,TRUE,TRUE,Jeyhoon,3900000000
195,3,TRUE,TRUE,TRUE,Shahrake Gharb,19500000000
98,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,3200000000
105,2,TRUE,TRUE,TRUE,Pardis,700000000
98,2,TRUE,TRUE,TRUE,Pardis,770000000
200,3,TRUE,TRUE,TRUE,Gheitarieh,16000000000
400,4,TRUE,TRUE,TRUE,Elahieh,63000000000
110,2,TRUE,TRUE,TRUE,Ekhtiarieh,8300000000
95,2,TRUE,TRUE,TRUE,Ostad Moein,2950000000
60,1,TRUE,TRUE,TRUE,Southern Program Organization,2400000000
76,2,FALSE,FALSE,FALSE,Parand,345000000
222,3,TRUE,TRUE,TRUE,Gheitarieh,19800000000
120,2,TRUE,TRUE,TRUE,Punak,6000000000
90,2,TRUE,TRUE,TRUE,Ekhtiarieh,6000000000
270,3,TRUE,TRUE,TRUE,Kamranieh,26500000000
110,2,TRUE,TRUE,FALSE,Southern Program Organization,3580000000
84,2,TRUE,TRUE,TRUE,Shahrake Qods,982000000
76,2,TRUE,TRUE,TRUE,Shahrake Qods,870000000
75,2,FALSE,TRUE,TRUE,Parand,400000000
170,4,TRUE,TRUE,TRUE,Andisheh,3060000000
92,2,FALSE,TRUE,FALSE,Andisheh,930000000
122,3,TRUE,TRUE,FALSE,Parand,850000000
170,3,TRUE,TRUE,TRUE,Ekhtiarieh,7800000000
147,3,TRUE,TRUE,TRUE,Pasdaran,8350000000
47,1,FALSE,TRUE,FALSE,Jeyhoon,850000000
100,2,TRUE,TRUE,TRUE,Pasdaran,6000000000
180,3,TRUE,TRUE,TRUE,Saadat Abad,13500000000
90,2,TRUE,TRUE,TRUE,Northern Janatabad,3150000000
180,3,TRUE,TRUE,TRUE,Saadat Abad,13500000000
80,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,2550000000
59,1,TRUE,FALSE,TRUE,Pirouzi,1600000000
87,2,TRUE,TRUE,TRUE,Pardis,850000000
50,1,FALSE,TRUE,TRUE,Ostad Moein,1000000000
123,3,TRUE,TRUE,TRUE,Gheitarieh,7400000000
56,1,TRUE,TRUE,TRUE,Feiz Garden,2200000000
105,2,TRUE,TRUE,TRUE,Pardis,945000000
57,1,TRUE,TRUE,TRUE,Azarbaijan,1750000000
78,2,TRUE,TRUE,TRUE,Southern Janatabad,3500000000
92,2,TRUE,TRUE,TRUE,Southern Janatabad,3880000000
100,2,TRUE,TRUE,TRUE,Pardis,1050000000
152,3,TRUE,TRUE,TRUE,Saadat Abad,9800000000
155,3,TRUE,TRUE,TRUE,Shahrake Gharb,9000000000
115,3,TRUE,TRUE,TRUE,Shahr-e-Ziba,3870000000
145,3,TRUE,TRUE,TRUE,Shahrake Gharb,11000000000
115,2,TRUE,TRUE,TRUE,Yousef Abad,5400000000
60,1,TRUE,TRUE,FALSE,Central Janatabad,2190000000
160,3,TRUE,TRUE,TRUE,Gheitarieh,10200000000
101,2,TRUE,TRUE,TRUE,North Program Organization,5150000000
98,2,TRUE,TRUE,TRUE,Southern Janatabad,3600000000
92,2,TRUE,TRUE,TRUE,Punak,3870000000
90,2,TRUE,TRUE,TRUE,Northern Janatabad,3880000000
150,3,TRUE,TRUE,TRUE,West Ferdows Boulevard,7200000000
106,2,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,2960000000
135,3,TRUE,TRUE,TRUE,Dehkade Olampic,4200000000
105,2,TRUE,TRUE,TRUE,Pardis,890000000
209,3,TRUE,TRUE,TRUE,West Ferdows Boulevard,13000000000
115,2,TRUE,TRUE,FALSE,Tarasht,3600000000
110,2,TRUE,TRUE,FALSE,Water Organization,3950000000
90,2,FALSE,TRUE,TRUE,Northern Janatabad,3150000000
190,3,TRUE,TRUE,TRUE,Aqdasieh,24000000000
54,1,FALSE,TRUE,TRUE,Punak,2000000000
133,3,TRUE,TRUE,TRUE,Gheitarieh,13300000000
200,3,TRUE,TRUE,TRUE,Ajudaniye,27000000000
220,3,TRUE,TRUE,TRUE,Kamranieh,33600000000
130,3,TRUE,TRUE,TRUE,Gheitarieh,8700000000
123,3,TRUE,TRUE,FALSE,Azadshahr,3450000000
105,2,TRUE,TRUE,TRUE,Dehkade Olampic,4100000000
103,3,TRUE,TRUE,TRUE,Shahran,4128000000
105,2,TRUE,TRUE,TRUE,Pardis,710000000
161,3,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,6400000000
115,3,FALSE,TRUE,TRUE,Shahrake Qods,1600000000
85,2,FALSE,FALSE,FALSE,Azadshahr,3100000000
50,2,TRUE,TRUE,FALSE,Shahran,1820000000
160,3,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,6700000000
232,3,TRUE,TRUE,TRUE,Farmanieh,23000000000
98,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,3220000000
117,2,TRUE,TRUE,TRUE,Shahran,3880000000
77,2,TRUE,TRUE,TRUE,West Ferdows Boulevard,3400000000
100,2,TRUE,TRUE,FALSE,Yousef Abad,3950000000
85,2,TRUE,TRUE,FALSE,Northern Janatabad,2950000000
145,3,TRUE,TRUE,TRUE,Farmanieh,11000000000
127,3,TRUE,TRUE,TRUE,Hakimiyeh,4480000000
79,2,TRUE,TRUE,TRUE,Shahran,2950000000
120,2,TRUE,TRUE,TRUE,Gheitarieh,11000000000
173,3,TRUE,TRUE,TRUE,Niavaran,11000000000
195,3,TRUE,TRUE,TRUE,Farmanieh,17280000000
66,2,TRUE,TRUE,TRUE,West Ferdows Boulevard,2270000000
100,2,TRUE,TRUE,TRUE,Gheitarieh,8000000000
140,3,TRUE,TRUE,TRUE,Gheitarieh,11150000000
93,2,TRUE,TRUE,TRUE,Atabak,1300000000
80,2,TRUE,TRUE,TRUE,Yousef Abad,4250000000
119,2,TRUE,TRUE,TRUE,Shahran,5400000000
100,2,TRUE,TRUE,TRUE,Ekhtiarieh,6500000000
115,2,TRUE,TRUE,TRUE,Shahran,3840000000
52,1,TRUE,TRUE,TRUE,Ekhtiarieh,3700000000
136,3,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,1360000000
95,2,TRUE,TRUE,TRUE,Shahran,5000000000
83,3,TRUE,TRUE,TRUE,Shahran,3100000000
100,2,TRUE,TRUE,TRUE,Shahrake Qods,1700000000
70,2,TRUE,TRUE,FALSE,Shahran,2550000000
73,2,TRUE,TRUE,FALSE,Shahran,2580000000
70,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,2000000000
105,2,TRUE,TRUE,TRUE,Pardis,500000000
69,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,2050000000
87,2,TRUE,TRUE,TRUE,Pardis,530000000
66,1,TRUE,TRUE,TRUE,Pardis,720000000
98,2,TRUE,TRUE,TRUE,Pardis,1000000000
64,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,1980000000
65,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,2000000000
85,2,TRUE,TRUE,TRUE,Central Janatabad,3350000000
85,2,TRUE,TRUE,TRUE,Punak,4500000000
93,2,TRUE,TRUE,TRUE,Gheitarieh,5600000000
155,3,TRUE,TRUE,TRUE,Heravi,9000000000
450,2,FALSE,FALSE,FALSE,Absard,4500000000
117,3,TRUE,TRUE,TRUE,Shahrake Gharb,6800000000
85,2,TRUE,TRUE,TRUE,Pakdasht,640000000
500,4,TRUE,TRUE,FALSE,Damavand,20000000000
900,3,TRUE,TRUE,FALSE,Damavand,8500000000
60,1,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,875000000
60,1,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,870000000
58,2,TRUE,TRUE,TRUE,Sabalan,1200000000
118,2,TRUE,TRUE,TRUE,Shahrake Qods,960000000
98,2,TRUE,TRUE,TRUE,Gheitarieh,8700000000
60,1,FALSE,TRUE,TRUE,Narmak,2100000000
85,2,TRUE,TRUE,TRUE,Gheitarieh,7400000000
110,2,TRUE,TRUE,TRUE,Heravi,5000000000
190,3,TRUE,TRUE,TRUE,Gheitarieh,12000000000
235,3,TRUE,TRUE,TRUE,Gheitarieh,24000000000
150,3,TRUE,TRUE,TRUE,Gheitarieh,14500000000
197,3,TRUE,TRUE,TRUE,Gheitarieh,13300000000
153,2,TRUE,TRUE,TRUE,Gheitarieh,13300000000
99,2,TRUE,TRUE,TRUE,Heravi,4900000000
195,3,TRUE,TRUE,TRUE,Gheitarieh,19900000000
125,2,TRUE,TRUE,TRUE,Gheitarieh,11600000000
85,2,TRUE,TRUE,TRUE,Gheitarieh,7300000000
103,2,TRUE,TRUE,TRUE,Heravi,6640000000
235,3,TRUE,TRUE,TRUE,Gheitarieh,25500000000
107,2,TRUE,TRUE,TRUE,Velenjak,13200000000
195,3,TRUE,TRUE,TRUE,Gheitarieh,19500000000
170,3,FALSE,FALSE,FALSE,Gheitarieh,14500000000
153,3,TRUE,TRUE,TRUE,Gheitarieh,13000000000
90,2,TRUE,TRUE,TRUE,Pirouzi,2650000000
88,2,TRUE,TRUE,TRUE,Gheitarieh,7600000000
100,2,TRUE,TRUE,TRUE,Gheitarieh,8500000000
100,2,TRUE,TRUE,TRUE,Saadat Abad,6500000000
203,3,TRUE,TRUE,TRUE,Araj,13800000000
200,3,TRUE,TRUE,TRUE,Aqdasieh,13300000000
200,3,TRUE,TRUE,TRUE,Araj,13700000000
116,3,TRUE,TRUE,TRUE,Gheitarieh,8000000000
202,3,FALSE,FALSE,FALSE,Araj,13300000000
202,3,TRUE,TRUE,TRUE,Aqdasieh,13200000000
61,1,TRUE,TRUE,TRUE,Si Metri Ji,1318000000
70,2,TRUE,TRUE,TRUE,Jeyhoon,1550000000
62,2,TRUE,TRUE,TRUE,Beryanak,1400000000
200,3,TRUE,TRUE,TRUE,Araj,13300000000
120,3,TRUE,TRUE,TRUE,Ostad Moein,3950000000
87,2,TRUE,TRUE,TRUE,Amirabad,4780000000
200,3,TRUE,TRUE,TRUE,Aqdasieh,13400000000
80,2,TRUE,TRUE,TRUE,Parand,500000000
202,3,FALSE,FALSE,FALSE,Araj,13500000000
57,1,FALSE,TRUE,TRUE,Ostad Moein,1320000000
202,3,TRUE,TRUE,TRUE,Araj,13700000000
84,2,TRUE,TRUE,TRUE,Pirouzi,2250000000
202,3,TRUE,TRUE,TRUE,Aqdasieh,14700000000
93,2,TRUE,TRUE,TRUE,Saadat Abad,5600000000
85,2,TRUE,TRUE,TRUE,Gheitarieh,8000000000
100,2,TRUE,TRUE,TRUE,Saadat Abad,7400000000
153,2,TRUE,TRUE,TRUE,Aqdasieh,10500000000
122,3,TRUE,TRUE,TRUE,Saadat Abad,8000000000
150,2,TRUE,TRUE,TRUE,Aqdasieh,10500000000
56,2,TRUE,TRUE,TRUE,Ostad Moein,1500000000
150,2,TRUE,TRUE,TRUE,Araj,10500000000
202,3,TRUE,TRUE,TRUE,Araj,14300000000
201,3,TRUE,TRUE,TRUE,Aqdasieh,14200000000
140,3,TRUE,TRUE,TRUE,Shahrake Qods,2590000000
200,3,TRUE,TRUE,TRUE,Aqdasieh,14000000000
67,2,TRUE,TRUE,FALSE,Jeyhoon,1500000000
86,2,TRUE,TRUE,TRUE,Gheitarieh,7200000000
120,3,TRUE,TRUE,TRUE,Ostad Moein,3950000000
84,2,TRUE,TRUE,TRUE,Gheitarieh,7400000000
86,2,TRUE,TRUE,TRUE,Central Janatabad,3800000000
85,2,TRUE,TRUE,TRUE,Gheitarieh,7300000000
67,2,TRUE,TRUE,TRUE,Shahran,2300000000
90,2,TRUE,TRUE,TRUE,Northern Janatabad,4800000000
83,2,TRUE,TRUE,TRUE,Gheitarieh,7300000000
70,2,TRUE,TRUE,TRUE,Jeyhoon,1730000000
88,2,TRUE,TRUE,TRUE,Shahrake Qods,1135200000
167,3,TRUE,TRUE,TRUE,Gheitarieh,11000000000
100,2,FALSE,FALSE,FALSE,Shahrake Qods,650000000
100,2,TRUE,TRUE,TRUE,Shahrake Qods,1000000000
60,2,TRUE,TRUE,TRUE,Southern Janatabad,2300000000
155,3,TRUE,TRUE,TRUE,Gheitarieh,11000000000
76,2,TRUE,TRUE,TRUE,Jeyhoon,1850000000
90,2,TRUE,TRUE,TRUE,Shahrake Qods,900000000
65,1,TRUE,TRUE,TRUE,Shahrake Qods,535000000
80,2,TRUE,TRUE,TRUE,Shahrake Qods,680000000
135,2,TRUE,TRUE,TRUE,Gheitarieh,8700000000
94,2,TRUE,TRUE,TRUE,Shahrake Qods,950000000
110,2,TRUE,TRUE,TRUE,Gheitarieh,8200000000
115,3,TRUE,TRUE,TRUE,Farmanieh,6900000000
170,3,TRUE,TRUE,TRUE,Gheitarieh,11200000000
115,3,FALSE,TRUE,TRUE,Farmanieh,6900000000
60,1,FALSE,FALSE,FALSE,Damavand,900000000
105,2,TRUE,TRUE,TRUE,Saadat Abad,5800000000
61,2,FALSE,TRUE,FALSE,Salsabil,1040000000
100,2,TRUE,TRUE,TRUE,Saadat Abad,6000000000
145,3,TRUE,TRUE,TRUE,Jeyhoon,4600000000
87,2,TRUE,TRUE,TRUE,Pardis,479000000
87,2,TRUE,TRUE,TRUE,Pardis,496000000
115,3,TRUE,TRUE,TRUE,Shahrake Gharb,6500000000
85,2,TRUE,TRUE,TRUE,Pardis,690000000
67,2,TRUE,TRUE,FALSE,Punak,2280000000
94,2,TRUE,TRUE,TRUE,Shahran,2280000000
90,2,TRUE,TRUE,TRUE,Shahran,3200000000
94,2,TRUE,TRUE,TRUE,,3000000000
99,2,TRUE,TRUE,TRUE,,4150000000
86,2,TRUE,TRUE,TRUE,Pardis,890000000
60,2,TRUE,TRUE,TRUE,West Ferdows Boulevard,2650000000
58,1,TRUE,TRUE,TRUE,Shahrake Gharb,3400000000
76,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,2850000000
57,1,TRUE,TRUE,TRUE,Southern Program Organization,2400000000
81,2,TRUE,TRUE,TRUE,West Ferdows Boulevard,3300000000
112,3,TRUE,TRUE,TRUE,West Ferdows Boulevard,3600000000
75,2,TRUE,TRUE,TRUE,Shahran,3500000000
153,3,TRUE,TRUE,TRUE,Punak,7500000000
95,2,TRUE,TRUE,TRUE,Shahrake Gharb,5100000000
101,2,TRUE,TRUE,TRUE,Shahrake Gharb,6565000000
40,0,FALSE,FALSE,FALSE,Pakdasht,165000000
88,2,TRUE,TRUE,TRUE,Railway,2860000000
141,3,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,3810000000
140,3,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,1790000000
120,2,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,1530000000
66,2,FALSE,TRUE,FALSE,Beryanak,1000000000
70,2,TRUE,TRUE,TRUE,Punak,3500000000
75,2,TRUE,FALSE,TRUE,Heshmatieh,3000000000
70,2,FALSE,TRUE,TRUE,Elm-o-Sanat,1800000000
150,3,TRUE,TRUE,TRUE,Saadat Abad,20000000000
95,2,TRUE,TRUE,TRUE,Golestan,950000000
65,2,TRUE,TRUE,FALSE,Jeyhoon,1450000000
88,3,FALSE,TRUE,TRUE,Parand,475000000
113,3,TRUE,TRUE,FALSE,Gheitarieh,6000000000
50,1,TRUE,TRUE,FALSE,Shahrake Qods,360000000
45,1,FALSE,FALSE,TRUE,Ostad Moein,1200000000
53,1,FALSE,TRUE,TRUE,Narmak,1350000000
100,2,TRUE,TRUE,TRUE,Andisheh,1800000000
50,1,TRUE,TRUE,FALSE,Shahryar,500000000
43,0,FALSE,TRUE,FALSE,Nasim Shahr,360000000
85,2,TRUE,TRUE,FALSE,Baghestan,765000000
134,3,TRUE,TRUE,TRUE,North Program Organization,6400000000
90,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,3000000000
90,2,TRUE,TRUE,TRUE,Shahrake Qods,1260000000
135,2,TRUE,TRUE,FALSE,SabaShahr,2200000000
130,3,TRUE,TRUE,TRUE,Railway,5850000000
55,1,TRUE,TRUE,FALSE,Andisheh,550000000
200,5,FALSE,FALSE,FALSE,Dehkade Olampic,12000000000
107,2,TRUE,TRUE,TRUE,Shahrake Madaen,800000000
150,2,TRUE,TRUE,TRUE,Pakdasht,1270000000
56,1,FALSE,TRUE,FALSE,Ostad Moein,1200000000
160,3,TRUE,TRUE,FALSE,Azadshahr,4500000000
138,3,TRUE,TRUE,TRUE,Salsabil,3584000000
125,3,TRUE,TRUE,TRUE,Tehransar,3750000000
83,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,2510000000
131,3,TRUE,TRUE,TRUE,Railway,5850000000
115,2,TRUE,TRUE,TRUE,Central Janatabad,4870000000
50,1,TRUE,TRUE,FALSE,Andisheh,650000000
91,2,TRUE,TRUE,TRUE,West Ferdows Boulevard,3600000000
80,2,TRUE,TRUE,TRUE,Central Janatabad,3395000000
40,1,FALSE,TRUE,FALSE,Qasr-od-Dasht,720000000
68,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,2150000000
110,2,TRUE,TRUE,TRUE,Shahran,3920000000
63,1,TRUE,TRUE,FALSE,,730000000
50,1,TRUE,TRUE,FALSE,Beryanak,830000000
110,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,5550000000
95,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,2920000000
65,2,TRUE,TRUE,TRUE,Southern Janatabad,2250000000
108,2,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,3024000000
62,2,FALSE,TRUE,FALSE,Beryanak,930000000
37,1,FALSE,TRUE,TRUE,Hashemi,830000000
105,2,TRUE,TRUE,TRUE,West Ferdows Boulevard,3650000000
41,1,FALSE,TRUE,FALSE,Salsabil,770000000
85,2,TRUE,TRUE,TRUE,Shahrakeh Naft,4600000000
150,3,TRUE,TRUE,TRUE,Shahrake Gharb,12350000000
83,2,TRUE,TRUE,TRUE,East Ferdows Boulevard,2800000000
174,3,TRUE,TRUE,TRUE,Valiasr,10000000000
105,3,TRUE,TRUE,TRUE,Yousef Abad,4725000000
57,2,FALSE,FALSE,TRUE,Waterfall,1265000000
200,3,TRUE,TRUE,TRUE,Sadeghieh,7000000000
75,2,FALSE,FALSE,FALSE,Baghestan,600000000
87,2,FALSE,FALSE,FALSE,Pardis,900000000
63,2,FALSE,TRUE,FALSE,Qasr-od-Dasht,1260000000
64,2,TRUE,TRUE,TRUE,Central Janatabad,2240000000
65,2,FALSE,FALSE,FALSE,Ostad Moein,1200000000
87,2,TRUE,TRUE,TRUE,Pardis,650000000
44,1,FALSE,TRUE,FALSE,Shahryar,570000000
85,2,FALSE,FALSE,FALSE,Pakdasht,355000000
43,1,FALSE,TRUE,FALSE,Ahang,800000000
118,3,TRUE,TRUE,TRUE,Sattarkhan,4900000000
92,2,TRUE,TRUE,TRUE,Shahran,2700000000
124,3,TRUE,TRUE,TRUE,Sattarkhan,3400000000
56,1,FALSE,TRUE,FALSE,Jeyhoon,950000000
40,1,FALSE,TRUE,FALSE,Pirouzi,870000000
92,2,TRUE,TRUE,TRUE,West Ferdows Boulevard,2970000000
86,2,TRUE,TRUE,TRUE,Central Janatabad,3330000000
51,2,TRUE,TRUE,FALSE,Shahran,1850000000
70,1,FALSE,FALSE,FALSE,Baghestan,560000000
85,2,TRUE,TRUE,TRUE,Shahrake Qods,1062000000
51,1,FALSE,TRUE,FALSE,Ostad Moein,900000000
131,2,TRUE,TRUE,TRUE,Ray,3400000000
48,1,FALSE,TRUE,FALSE,Komeil,820000000
84,2,TRUE,TRUE,FALSE,Andisheh,773000000
95,2,TRUE,TRUE,TRUE,Hashemi,2350000000
74,2,TRUE,TRUE,TRUE,Eskandari,2960000000
68,2,TRUE,TRUE,TRUE,East Ferdows Boulevard,2500000000
240,4,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,4800000000
44,1,FALSE,TRUE,FALSE,Qasr-od-Dasht,770000000
82,2,TRUE,TRUE,TRUE,Shahran,2850000000
44,1,TRUE,TRUE,FALSE,Salsabil,1050000000
42,1,FALSE,TRUE,FALSE,Pirouzi,960000000
63,1,TRUE,TRUE,TRUE,Aqdasieh,4000000000
110,2,FALSE,TRUE,TRUE,Salehabad,750000000
235,3,TRUE,TRUE,TRUE,Niavaran,31000000000
500,2,TRUE,TRUE,FALSE,Absard,3100000000
57,1,TRUE,TRUE,FALSE,Feiz Garden,1930000000
170,3,TRUE,TRUE,TRUE,Pakdasht,1280000000
115,2,TRUE,TRUE,FALSE,Golestan,2050000000
68,2,TRUE,TRUE,TRUE,Southern Program Organization,2700000000
62,1,FALSE,TRUE,TRUE,Baghestan,620000000
56,1,TRUE,TRUE,TRUE,Shahr-e-Ziba,2200000000
75,2,TRUE,TRUE,TRUE,Shahran,3110000000
95,2,TRUE,TRUE,TRUE,Pasdaran,5850000000
144,3,TRUE,TRUE,TRUE,Zafar,10368000000
50,1,FALSE,FALSE,TRUE,Qarchak,380000000
78,2,TRUE,TRUE,FALSE,Sattarkhan,2100000000
95,2,TRUE,FALSE,TRUE,Ray,2050000000
90,2,TRUE,TRUE,TRUE,Ray,1800000000
95,2,TRUE,TRUE,TRUE,Punak,4200000000
350,4,TRUE,TRUE,TRUE,Niavaran,72000000000
71,2,TRUE,TRUE,TRUE,West Ferdows Boulevard,2330000000
80,1,FALSE,FALSE,FALSE,Pishva,380000000
44,1,TRUE,FALSE,TRUE,Ostad Moein,1000000000
46,1,TRUE,TRUE,TRUE,Jeyhoon,1150000000
78,2,TRUE,TRUE,FALSE,Sattarkhan,2010000000
67,2,FALSE,TRUE,FALSE,Karoon,1070000000
49,1,TRUE,TRUE,FALSE,Andisheh,110000000
105,2,TRUE,TRUE,TRUE,Andisheh,1200000000
72,2,FALSE,TRUE,TRUE,Beryanak,1290000000
65,2,FALSE,TRUE,TRUE,Salsabil,1220000000
80,2,TRUE,TRUE,TRUE,West Pars,2160000000
66,2,FALSE,TRUE,FALSE,Jeyhoon,1187000000
58,2,FALSE,TRUE,FALSE,Jeyhoon,1210000000
67,2,FALSE,TRUE,FALSE,Salsabil,1215000000
89,2,TRUE,TRUE,FALSE,Andisheh,1068000000
75,2,TRUE,TRUE,TRUE,Beryanak,1450000000
85,2,FALSE,TRUE,TRUE,Si Metri Ji,1440000000
94,2,TRUE,TRUE,TRUE,Central Janatabad,4300000000
67,2,TRUE,TRUE,FALSE,Jeyhoon,1440000000
60,1,FALSE,TRUE,TRUE,Shahrake Qods,920000000
67,1,TRUE,FALSE,TRUE,Beryanak,1415000000
